GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
346665430,Connect4,4,GAME_OVER,9,0,2,2,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
879079583,Connect4,3,GAME_OVER,7,0,2,3,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-619666105,Connect4,3,GAME_OVER,7,0,2,4,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
503938916,Connect4,3,GAME_OVER,7,0,2,5,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-428737539,Connect4,3,GAME_OVER,7,0,2,6,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1745970416,Connect4,3,GAME_OVER,7,0,2,7,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1436161366,Connect4,3,GAME_OVER,7,0,2,8,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-1151041315,Connect4,3,GAME_OVER,7,0,2,9,BasicMCTS,-1.0,1.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
346665430,Connect4,4,GAME_OVER,9,0,2,10,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
879079583,Connect4,3,GAME_OVER,7,0,2,11,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-619666105,Connect4,3,GAME_OVER,7,0,2,12,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
503938916,Connect4,3,GAME_OVER,7,0,2,13,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-428737539,Connect4,3,GAME_OVER,7,0,2,14,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1745970416,Connect4,3,GAME_OVER,7,0,2,15,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1436161366,Connect4,3,GAME_OVER,7,0,2,16,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
-1151041315,Connect4,6,GAME_OVER,13,0,2,17,BasicMCTS,-1.0,1.0,RMHC,2,BasicMCTS,2,1,1,RMHC,RMHC,BasicMCTS,0
346665430,Connect4,3,GAME_OVER,7,0,2,18,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
879079583,Connect4,3,GAME_OVER,7,0,2,19,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
-619666105,Connect4,3,GAME_OVER,7,0,2,20,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
503938916,Connect4,3,GAME_OVER,7,0,2,21,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
-428737539,Connect4,3,GAME_OVER,7,0,2,22,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
-1745970416,Connect4,7,GAME_OVER,15,0,2,23,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
-1436161366,Connect4,4,GAME_OVER,9,0,2,24,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
-1151041315,Connect4,4,GAME_OVER,9,0,2,25,BasicMCTS,-1.0,1.0,SuperOSLA,2,BasicMCTS,2,1,1,SuperOSLA,SuperOSLA,BasicMCTS,0
346665430,Connect4,4,GAME_OVER,10,1,2,26,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
879079583,Connect4,6,GAME_OVER,14,1,2,27,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
-619666105,Connect4,3,GAME_OVER,8,1,2,28,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
503938916,Connect4,7,GAME_OVER,16,1,2,29,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
-428737539,Connect4,3,GAME_OVER,8,1,2,30,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
-1745970416,Connect4,5,GAME_OVER,12,1,2,31,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
-1436161366,Connect4,3,GAME_OVER,8,1,2,32,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
-1151041315,Connect4,6,GAME_OVER,14,1,2,33,Random,1.0,-1.0,BasicMCTS,1,Random,1,2,2,BasicMCTS,BasicMCTS,Random,1
346665430,Connect4,6,GAME_OVER,13,0,2,34,Random,-1.0,1.0,RMHC,2,Random,2,1,1,RMHC,RMHC,Random,0
879079583,Connect4,8,GAME_OVER,18,1,2,35,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
-619666105,Connect4,6,GAME_OVER,14,1,2,36,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
503938916,Connect4,9,GAME_OVER,20,1,2,37,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
-428737539,Connect4,5,GAME_OVER,12,1,2,38,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
-1745970416,Connect4,4,GAME_OVER,9,0,2,39,Random,-1.0,1.0,RMHC,2,Random,2,1,1,RMHC,RMHC,Random,0
-1436161366,Connect4,6,GAME_OVER,13,0,2,40,Random,-1.0,1.0,RMHC,2,Random,2,1,1,RMHC,RMHC,Random,0
-1151041315,Connect4,5,GAME_OVER,12,1,2,41,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
346665430,Connect4,5,GAME_OVER,12,1,2,42,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
879079583,Connect4,6,GAME_OVER,13,0,2,43,Random,-1.0,1.0,SuperOSLA,2,Random,2,1,1,SuperOSLA,SuperOSLA,Random,0
-619666105,Connect4,11,GAME_OVER,24,1,2,44,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
503938916,Connect4,5,GAME_OVER,12,1,2,45,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
-428737539,Connect4,12,GAME_OVER,25,0,2,46,Random,-1.0,1.0,SuperOSLA,2,Random,2,1,1,SuperOSLA,SuperOSLA,Random,0
-1745970416,Connect4,8,GAME_OVER,18,1,2,47,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
-1436161366,Connect4,11,GAME_OVER,24,1,2,48,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
-1151041315,Connect4,6,GAME_OVER,13,0,2,49,Random,-1.0,1.0,SuperOSLA,2,Random,2,1,1,SuperOSLA,SuperOSLA,Random,0
346665430,Connect4,3,GAME_OVER,8,1,2,50,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
879079583,Connect4,3,GAME_OVER,8,1,2,51,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-619666105,Connect4,3,GAME_OVER,8,1,2,52,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
503938916,Connect4,3,GAME_OVER,8,1,2,53,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-428737539,Connect4,5,GAME_OVER,12,1,2,54,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-1745970416,Connect4,4,GAME_OVER,10,1,2,55,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-1436161366,Connect4,3,GAME_OVER,8,1,2,56,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-1151041315,Connect4,3,GAME_OVER,8,1,2,57,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
346665430,Connect4,6,GAME_OVER,13,0,2,58,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
879079583,Connect4,9,GAME_OVER,19,0,2,59,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
-619666105,Connect4,4,GAME_OVER,9,0,2,60,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
503938916,Connect4,9,GAME_OVER,19,0,2,61,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
-428737539,Connect4,6,GAME_OVER,13,0,2,62,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
-1745970416,Connect4,8,GAME_OVER,17,0,2,63,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
-1436161366,Connect4,9,GAME_OVER,20,1,2,64,RMHC,1.0,-1.0,Random,1,RMHC,1,2,2,Random,Random,RMHC,1
-1151041315,Connect4,4,GAME_OVER,9,0,2,65,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
346665430,Connect4,4,GAME_OVER,10,1,2,66,RMHC,1.0,-1.0,SuperOSLA,1,RMHC,1,2,2,SuperOSLA,SuperOSLA,RMHC,1
879079583,Connect4,8,GAME_OVER,17,0,2,67,RMHC,-1.0,1.0,SuperOSLA,2,RMHC,2,1,1,SuperOSLA,SuperOSLA,RMHC,0
-619666105,Connect4,3,GAME_OVER,7,0,2,68,RMHC,-1.0,1.0,SuperOSLA,2,RMHC,2,1,1,SuperOSLA,SuperOSLA,RMHC,0
503938916,Connect4,3,GAME_OVER,7,0,2,69,RMHC,-1.0,1.0,SuperOSLA,2,RMHC,2,1,1,SuperOSLA,SuperOSLA,RMHC,0
-428737539,Connect4,9,GAME_OVER,20,1,2,70,RMHC,1.0,-1.0,SuperOSLA,1,RMHC,1,2,2,SuperOSLA,SuperOSLA,RMHC,1
-1745970416,Connect4,4,GAME_OVER,9,0,2,71,RMHC,-1.0,1.0,SuperOSLA,2,RMHC,2,1,1,SuperOSLA,SuperOSLA,RMHC,0
-1436161366,Connect4,7,GAME_OVER,16,1,2,72,RMHC,1.0,-1.0,SuperOSLA,1,RMHC,1,2,2,SuperOSLA,SuperOSLA,RMHC,1
-1151041315,Connect4,7,GAME_OVER,15,0,2,73,RMHC,-1.0,1.0,SuperOSLA,2,RMHC,2,1,1,SuperOSLA,SuperOSLA,RMHC,0
346665430,Connect4,3,GAME_OVER,8,1,2,74,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
879079583,Connect4,5,GAME_OVER,12,1,2,75,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
-619666105,Connect4,4,GAME_OVER,10,1,2,76,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
503938916,Connect4,3,GAME_OVER,8,1,2,77,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
-428737539,Connect4,3,GAME_OVER,8,1,2,78,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
-1745970416,Connect4,7,GAME_OVER,16,1,2,79,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
-1436161366,Connect4,3,GAME_OVER,8,1,2,80,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
-1151041315,Connect4,4,GAME_OVER,10,1,2,81,SuperOSLA,1.0,-1.0,BasicMCTS,1,SuperOSLA,1,2,2,BasicMCTS,BasicMCTS,SuperOSLA,1
346665430,Connect4,4,GAME_OVER,9,0,2,82,SuperOSLA,-1.0,1.0,Random,2,SuperOSLA,2,1,1,Random,Random,SuperOSLA,0
879079583,Connect4,10,GAME_OVER,22,1,2,83,SuperOSLA,1.0,-1.0,Random,1,SuperOSLA,1,2,2,Random,Random,SuperOSLA,1
-619666105,Connect4,9,GAME_OVER,19,0,2,84,SuperOSLA,-1.0,1.0,Random,2,SuperOSLA,2,1,1,Random,Random,SuperOSLA,0
503938916,Connect4,3,GAME_OVER,7,0,2,85,SuperOSLA,-1.0,1.0,Random,2,SuperOSLA,2,1,1,Random,Random,SuperOSLA,0
-428737539,Connect4,10,GAME_OVER,22,1,2,86,SuperOSLA,1.0,-1.0,Random,1,SuperOSLA,1,2,2,Random,Random,SuperOSLA,1
-1745970416,Connect4,15,GAME_OVER,31,0,2,87,SuperOSLA,-1.0,1.0,Random,2,SuperOSLA,2,1,1,Random,Random,SuperOSLA,0
-1436161366,Connect4,7,GAME_OVER,15,0,2,88,SuperOSLA,-1.0,1.0,Random,2,SuperOSLA,2,1,1,Random,Random,SuperOSLA,0
-1151041315,Connect4,3,GAME_OVER,7,0,2,89,SuperOSLA,-1.0,1.0,Random,2,SuperOSLA,2,1,1,Random,Random,SuperOSLA,0
346665430,Connect4,7,GAME_OVER,16,1,2,90,SuperOSLA,1.0,-1.0,RMHC,1,SuperOSLA,1,2,2,RMHC,RMHC,SuperOSLA,1
879079583,Connect4,4,GAME_OVER,10,1,2,91,SuperOSLA,1.0,-1.0,RMHC,1,SuperOSLA,1,2,2,RMHC,RMHC,SuperOSLA,1
-619666105,Connect4,7,GAME_OVER,15,0,2,92,SuperOSLA,-1.0,1.0,RMHC,2,SuperOSLA,2,1,1,RMHC,RMHC,SuperOSLA,0
503938916,Connect4,4,GAME_OVER,9,0,2,93,SuperOSLA,-1.0,1.0,RMHC,2,SuperOSLA,2,1,1,RMHC,RMHC,SuperOSLA,0
-428737539,Connect4,5,GAME_OVER,11,0,2,94,SuperOSLA,-1.0,1.0,RMHC,2,SuperOSLA,2,1,1,RMHC,RMHC,SuperOSLA,0
-1745970416,Connect4,10,GAME_OVER,21,0,2,95,SuperOSLA,-1.0,1.0,RMHC,2,SuperOSLA,2,1,1,RMHC,RMHC,SuperOSLA,0
-1436161366,Connect4,5,GAME_OVER,12,1,2,96,SuperOSLA,1.0,-1.0,RMHC,1,SuperOSLA,1,2,2,RMHC,RMHC,SuperOSLA,1
-1151041315,Connect4,9,GAME_OVER,19,0,2,97,SuperOSLA,-1.0,1.0,RMHC,2,SuperOSLA,2,1,1,RMHC,RMHC,SuperOSLA,0
